godina;Datum;Volume;JedMj;Lokacija;Energija
2024;2024-01-01;43.69925826;kWh;Lokacija-213;Electicity
2024;2024-01-01;43.69925826;kWh;Lokacija-2625;Electicity
2024;2024-01-01;43.69925826;kWh;Lokacija-2649;Electicity
2024;2024-01-01;43.69925826;kWh;Lokacija-3629;Electicity
2024;2024-01-01;43.69925826;kWh;Lokacija-1627;Electicity
2024;2024-01-01;43.69925826;kWh;Lokacija-4857;Electicity
2024;2024-01-01;46.02894408;kWh;Lokacija-858;Electicity
2024;2024-01-01;56.42378133;m3;Lokacija-1815;Gas
2024;2024-01-01;71.02011924;kWh;Lokacija-3135;Electicity
2024;2024-01-01;77.27528968;Litara;Vozilo-1750;Diesel
2024;2024-01-01;78.57394902;kWh;Lokacija-1046;Electicity
2024;2024-01-01;92.28452310;m3;Lokacija-682;Water
2024;2024-01-01;95.67382311;Litara;Vozilo-3315;Diesel
2024;2024-01-01;96.66979779;spremnik (1100 l);Lokacija-134;Garbage
2024;2024-01-01;106.83296998;m3;Lokacija-1738;Gas
2024;2024-01-01;114.78997404;kWh;Lokacija-3635;Electicity
2024;2024-01-01;124.74408618;kWh;Lokacija-4391;Electicity
2024;2024-01-01;135.19237410;kWh;Lokacija-4326;Electicity
2024;2024-01-01;161.45428698;kWh;Lokacija-1948;Electicity
2024;2024-01-01;166.23939768;m3;Lokacija-1013;Gas
2024;2024-01-01;183.91342617;m3;Lokacija-2875;Gas
2024;2024-01-01;209.13034548;m3;Lokacija-306;Gas
2024;2024-01-01;219.27285324;kWh;Lokacija-4111;Electicity
2024;2024-01-01;222.51527919;m3;Lokacija-1938;Gas
2024;2024-01-01;224.11752724;m3;Lokacija-4692;Gas
2024;2024-01-01;242.35850504;m3;Lokacija-2393;Gas
2024;2024-01-01;247.14059922;m3;Lokacija-810;Gas
2024;2024-01-01;248.52099754;m3;Lokacija-1955;Gas
2024;2024-01-01;252.14454313;m3;Lokacija-549;Gas
2024;2024-01-01;270.26227108;m3;Lokacija-4038;Gas
2024;2024-01-01;296.44053922;m3;Lokacija-3698;Gas
2024;2024-01-01;297.82093754;m3;Lokacija-800;Gas
2024;2024-01-01;305.11824588;kWh;Lokacija-223;Electicity
2024;2024-01-01;329.76780596;Litara;Vozilo-3298;Diesel
2024;2024-01-01;329.84124857;m3;Lokacija-97;Gas
2024;2024-01-01;339.01918308;kWh;Lokacija-4620;Thermal
2024;2024-01-01;356.01835122;kWh;Lokacija-4387;Electicity
2024;2024-01-01;357.71266818;kWh;Lokacija-417;Electicity
2024;2024-01-01;378.42633944;m3;Lokacija-3866;Gas
2024;2024-01-01;393.21632144;m3;Lokacija-2256;Gas
2024;2024-01-01;405.63990632;m3;Lokacija-3851;Gas
2024;2024-01-01;407.85840362;m3;Lokacija-2746;Gas
2024;2024-01-01;426.47369814;kWh;Lokacija-4118;Electicity
2024;2024-01-01;427.94162672;Litara;Vozilo-3552;Diesel
2024;2024-01-01;440.69216366;m3;Lokacija-3128;Gas
2024;2024-01-01;449.91174942;kWh;Lokacija-3006;Electicity
2024;2024-01-01;475.67948652;kWh;Lokacija-4361;Electicity
2024;2024-01-01;499.04694126;kWh;Lokacija-106;Electicity
2024;2024-01-01;506.67136758;kWh;Lokacija-4622;Electicity
2024;2024-01-01;516.04712195;m3;Lokacija-657;Gas
2024;2024-01-01;534.50994948;m3;Lokacija-4549;Gas
2024;2024-01-01;562.89977568;kWh;Lokacija-4376;Thermal
2024;2024-01-01;659.51287668;kWh;Lokacija-3511;Electicity
2024;2024-01-01;701.58841452;kWh;Lokacija-810;Electicity
2024;2024-01-01;702.15318684;kWh;Lokacija-4427;Electicity
2024;2024-01-01;703.14153840;kWh;Lokacija-48;Electicity
2024;2024-01-01;703.42392456;kWh;Lokacija-2949;Electicity
2024;2024-01-01;721.07305956;kWh;Lokacija-3000;Electicity
2024;2024-01-01;724.23594876;kWh;Lokacija-3308;Thermal
2024;2024-01-01;729.99206743;Litara;Vozilo-2764;Diesel
2024;2024-01-01;731.02717170;kWh;Lokacija-98;Electicity
2024;2024-01-01;737.73384300;kWh;Lokacija-4038;Electicity
2024;2024-01-01;742.53440772;kWh;Lokacija-2156;Electicity
2024;2024-01-01;752.48851986;kWh;Lokacija-1179;Electicity
2024;2024-01-01;758.55982230;kWh;Lokacija-4017;Electicity
2024;2024-01-01;768.16095174;kWh;Lokacija-2335;Electicity
2024;2024-01-01;769.99646178;kWh;Lokacija-2731;Electicity
2024;2024-01-01;783.90398016;kWh;Lokacija-3875;Electicity
2024;2024-01-01;784.25696286;kWh;Lokacija-713;Electicity
2024;2024-01-01;785.52770058;kWh;Lokacija-4376;Electicity
2024;2024-01-01;795.90539196;kWh;Lokacija-2817;Electicity
2024;2024-01-01;799.08223626;kWh;Lokacija-62;Electicity
2024;2024-01-01;803.52981828;kWh;Lokacija-158;Electicity
2024;2024-01-01;810.09529650;kWh;Lokacija-1437;Electicity
2024;2024-01-01;819.13165362;kWh;Lokacija-3865;Electicity
2024;2024-01-01;829.06892466;kWh;Lokacija-713;Thermal
2024;2024-01-01;834.52169934;kWh;Lokacija-872;Electicity
2024;2024-01-01;842.03978439;kWh;Lokacija-2176;Thermal
2024;2024-01-01;842.71089798;kWh;Lokacija-674;Electicity
2024;2024-01-01;862.47333054;kWh;Lokacija-4633;Thermal
2024;2024-01-01;862.90150842;kWh;Lokacija-276;Electicity
2024;2024-01-01;863.32508766;kWh;Lokacija-780;Electicity
2024;2024-01-01;864.73701846;kWh;Lokacija-4633;Electicity
2024;2024-01-01;872.78502402;kWh;Lokacija-156;Electicity
2024;2024-01-01;884.61450000;m3;Lokacija-1392;Water
2024;2024-01-01;898.60060459;Litara;Vozilo-134;Diesel
2024;2024-01-01;916.55487882;kWh;Lokacija-3363;Electicity
2024;2024-01-01;954.88880004;kWh;Lokacija-4620;Electicity
2024;2024-01-01;957.14788932;kWh;Lokacija-598;Electicity
2024;2024-01-01;972.53793504;kWh;Lokacija-1827;Electicity
2024;2024-01-01;976.70313090;kWh;Lokacija-2551;Electicity
2024;2024-01-01;985.38650532;kWh;Lokacija-3382;Electicity
2024;2024-01-01;986.78759904;m3;Lokacija-4118;Gas
2024;2024-01-01;1000.88839533;kWh;Lokacija-1361;Thermal
2024;2024-01-01;1011.43662858;kWh;Lokacija-134;Electicity
2024;2024-01-01;1022.73207498;kWh;Lokacija-249;Electicity
2024;2024-01-01;1029.15636012;kWh;Lokacija-1932;Electicity
2024;2024-01-01;1056.50317746;kWh;Lokacija-3108;Thermal
2024;2024-01-01;1058.17153806;kWh;Lokacija-84;Electicity
2024;2024-01-01;1062.68971662;kWh;Lokacija-706;Electicity
2024;2024-01-01;1063.60747164;kWh;Lokacija-4090;Electicity
2024;2024-01-01;1065.29775349;m3;Lokacija-4090;Gas
2024;2024-01-01;1069.11867117;kWh;Lokacija-4537;Thermal
2024;2024-01-01;1086.19836444;kWh;Lokacija-250;Electicity
2024;2024-01-01;1087.32790908;kWh;Lokacija-342;Electicity
2024;2024-01-01;1093.46980806;kWh;Lokacija-1726;Electicity
2024;2024-01-01;1111.47192576;kWh;Lokacija-2393;Electicity
2024;2024-01-01;1121.21424828;kWh;Lokacija-2853;Electicity
2024;2024-01-01;1130.52792281;Litara;Vozilo-3642;Diesel
2024;2024-01-01;1135.89832860;kWh;Lokacija-1358;Electicity
2024;2024-01-01;1156.42869258;m3;Lokacija-1948;Gas
2024;2024-01-01;1164.48992730;kWh;Lokacija-1983;Electicity
2024;2024-01-01;1168.79631624;kWh;Lokacija-4101;Electicity
2024;2024-01-01;1171.19659860;kWh;Lokacija-800;Electicity
2024;2024-01-01;1173.45568788;kWh;Lokacija-724;Electicity
2024;2024-01-01;1174.65582906;kWh;Lokacija-2319;Electicity
2024;2024-01-01;1176.26152620;kWh;Lokacija-2319;Thermal
2024;2024-01-01;1184.96292390;kWh;Lokacija-3107;Electicity
2024;2024-01-01;1185.38650314;kWh;Lokacija-3898;Electicity
2024;2024-01-01;1200.98833848;kWh;Lokacija-1185;Electicity
2024;2024-01-01;1204.65935856;kWh;Lokacija-4308;Electicity
2024;2024-01-01;1214.97711879;Litara;Vozilo-4137;Diesel
2024;2024-01-01;1218.90544860;kWh;Lokacija-3000;Thermal
2024;2024-01-01;1235.51004654;kWh;Lokacija-383;Electicity
2024;2024-01-01;1242.14612130;kWh;Lokacija-395;Electicity
2024;2024-01-01;1243.76984172;kWh;Lokacija-1955;Electicity
2024;2024-01-01;1248.71159952;kWh;Lokacija-3979;Electicity
2024;2024-01-01;1252.31202306;kWh;Lokacija-3632;Electicity
2024;2024-01-01;1254.08668458;kWh;Lokacija-1965;Thermal
2024;2024-01-01;1257.74795664;kWh;Lokacija-1002;Electicity
2024;2024-01-01;1267.27848954;kWh;Lokacija-2504;Electicity
2024;2024-01-01;1273.20859890;kWh;Lokacija-1315;Electicity
2024;2024-01-01;1277.51498784;kWh;Lokacija-3033;Electicity
2024;2024-01-01;1283.75974725;kWh;Lokacija-3611;Thermal
2024;2024-01-01;1294.52875398;kWh;Lokacija-3980;Electicity
2024;2024-01-01;1303.35332148;kWh;Lokacija-978;Electicity
2024;2024-01-01;1304.76525228;kWh;Lokacija-2057;Electicity
2024;2024-01-01;1315.49592636;kWh;Lokacija-2691;Electicity
2024;2024-01-01;1324.81466964;kWh;Lokacija-3494;Electicity
2024;2024-01-01;1336.65060000;spremnik (1100 l);Lokacija-1392;Garbage
2024;2024-01-01;1338.43980186;kWh;Lokacija-4224;Electicity
2024;2024-01-01;1341.82843578;kWh;Lokacija-4849;Electicity
2024;2024-01-01;1345.28766624;kWh;Lokacija-934;Electicity
2024;2024-01-01;1364.27813550;kWh;Lokacija-1508;Electicity
2024;2024-01-01;1370.06705178;kWh;Lokacija-4202;Electicity
2024;2024-01-01;1370.49063102;kWh;Lokacija-1100;Electicity
2024;2024-01-01;1377.19730232;kWh;Lokacija-4192;Electicity
2024;2024-01-01;1377.40909194;kWh;Lokacija-3866;Electicity
2024;2024-01-01;1381.97591808;m3;Lokacija-1081;Gas
2024;2024-01-01;1402.40026710;kWh;Lokacija-3285;Electicity
2024;2024-01-01;1410.09528996;kWh;Lokacija-4549;Electicity
2024;2024-01-01;1416.23718894;kWh;Lokacija-1965;Electicity
2024;2024-01-01;1422.30849138;kWh;Lokacija-549;Electicity
2024;2024-01-01;1435.79243052;kWh;Lokacija-1026;Electicity
2024;2024-01-01;1436.63958900;kWh;Lokacija-1498;Electicity
2024;2024-01-01;1437.55734402;kWh;Lokacija-3308;Electicity
2024;2024-01-01;1440.24001254;kWh;Lokacija-3413;Electicity
2024;2024-01-01;1441.65194334;kWh;Lokacija-651;Electicity
2024;2024-01-01;1445.32296342;kWh;Lokacija-1081;Electicity
2024;2024-01-01;1447.51145616;kWh;Lokacija-3560;Electicity
2024;2024-01-01;1449.98233506;kWh;Lokacija-3739;Electicity
2024;2024-01-01;1453.93574130;kWh;Lokacija-1013;Electicity
2024;2024-01-01;1470.17294550;kWh;Lokacija-960;Electicity
2024;2024-01-01;1470.66712128;kWh;Lokacija-1815;Electicity
2024;2024-01-01;1474.69112406;kWh;Lokacija-1854;Electicity
2024;2024-01-01;1487.61029088;kWh;Lokacija-573;Electicity
2024;2024-01-01;1488.10446666;kWh;Lokacija-1727;Electicity
2024;2024-01-01;1490.29295940;kWh;Lokacija-1752;Electicity
2024;2024-01-01;1495.58769990;kWh;Lokacija-2891;Electicity
2024;2024-01-01;1501.80019542;kWh;Lokacija-1466;Electicity
2024;2024-01-01;1503.21212622;kWh;Lokacija-1593;Electicity
2024;2024-01-01;1504.83584664;kWh;Lokacija-2143;Electicity
2024;2024-01-01;1510.83863403;kWh;Lokacija-4017;Thermal
2024;2024-01-01;1516.90785498;kWh;Lokacija-306;Electicity
2024;2024-01-01;1545.99362946;kWh;Lokacija-2005;Electicity
2024;2024-01-01;1565.47827450;kWh;Lokacija-3332;Electicity
2024;2024-01-01;1577.47968630;kWh;Lokacija-1738;Electicity
2024;2024-01-01;1579.03281018;kWh;Lokacija-2316;Electicity
2024;2024-01-01;1582.13905794;kWh;Lokacija-20;Electicity
2024;2024-01-01;1587.64558806;kWh;Lokacija-1417;Electicity
2024;2024-01-01;1587.64558806;kWh;Lokacija-362;Electicity
2024;2024-01-01;1603.38861648;kWh;Lokacija-1824;Electicity
2024;2024-01-01;1605.36531960;kWh;Lokacija-3148;Electicity
2024;2024-01-01;1608.54216390;kWh;Lokacija-2257;Electicity
2024;2024-01-01;1612.84855284;kWh;Lokacija-2746;Electicity
2024;2024-01-01;1614.26048364;kWh;Lokacija-737;Electicity
2024;2024-01-01;1627.53263316;kWh;Lokacija-4536;Electicity
2024;2024-01-01;1638.54569340;kWh;Lokacija-4557;Electicity
2024;2024-01-01;1678.92691428;kWh;Lokacija-432;Electicity
2024;2024-01-01;1679.63749353;kWh;Lokacija-978;Thermal
2024;2024-01-01;1684.22165478;kWh;Lokacija-1987;Electicity
2024;2024-01-01;1684.64523402;kWh;Lokacija-2875;Electicity
2024;2024-01-01;1720.21577430;Litara;Vozilo-682;Diesel
2024;2024-01-01;1730.74477464;kWh;Lokacija-2176;Electicity
2024;2024-01-01;1731.87431928;kWh;Lokacija-22;Electicity
2024;2024-01-01;1743.45215184;kWh;Lokacija-1061;Electicity
2024;2024-01-01;1746.69959268;kWh;Lokacija-2070;Electicity
2024;2024-01-01;1753.82984322;kWh;Lokacija-843;Electicity
2024;2024-01-01;1770.49062666;kWh;Lokacija-28;Electicity
2024;2024-01-01;1785.81007584;kWh;Lokacija-1622;Electicity
2024;2024-01-01;1788.70453398;kWh;Lokacija-2162;Electicity
2024;2024-01-01;1794.14046756;kWh;Lokacija-3772;Electicity
2024;2024-01-01;1799.12149723;Litara;Vozilo-3375;Diesel
2024;2024-01-01;1809.17753058;kWh;Lokacija-1673;Electicity
2024;2024-01-01;1832.82737148;kWh;Lokacija-3597;Electicity
2024;2024-01-01;1844.12281788;kWh;Lokacija-3495;Electicity
2024;2024-01-01;1855.77124698;kWh;Lokacija-2206;Electicity
2024;2024-01-01;1880.05645674;kWh;Lokacija-3170;Electicity
2024;2024-01-01;1882.24494948;kWh;Lokacija-3851;Electicity
2024;2024-01-01;1883.23330104;kWh;Lokacija-3298;Electicity
2024;2024-01-01;1888.95162078;kWh;Lokacija-3134;Electicity
2024;2024-01-01;1893.18741318;kWh;Lokacija-3236;Electicity
2024;2024-01-01;1896.85843326;kWh;Lokacija-3611;Electicity
2024;2024-01-01;1904.27106996;kWh;Lokacija-3698;Electicity
2024;2024-01-01;1904.41226304;kWh;Lokacija-4655;Electicity
2024;2024-01-01;1909.07163468;kWh;Lokacija-2187;Electicity
2024;2024-01-01;1909.70700354;kWh;Lokacija-770;Electicity
2024;2024-01-01;1917.68441256;kWh;Lokacija-97;Electicity
2024;2024-01-01;1922.13199458;kWh;Lokacija-3073;Electicity
2024;2024-01-01;1942.18141194;kWh;Lokacija-2192;Electicity
2024;2024-01-01;1947.33495936;kWh;Lokacija-3334;Electicity
2024;2024-01-01;1948.18211784;kWh;Lokacija-172;Electicity
2024;2024-01-01;1953.33566526;kWh;Lokacija-2035;Electicity
2024;2024-01-01;1955.45356146;kWh;Lokacija-1579;Electicity
2024;2024-01-01;1956.08893032;kWh;Lokacija-138;Electicity
2024;2024-01-01;1969.14929022;kWh;Lokacija-4669;Electicity
2024;2024-01-01;2002.75324326;kWh;Lokacija-2679;Electicity
2024;2024-01-01;2024.52021594;kWh;Lokacija-4326;Thermal
2024;2024-01-01;2030.07410424;kWh;Lokacija-1933;Electicity
2024;2024-01-01;2041.58134026;kWh;Lokacija-4683;Electicity
2024;2024-01-01;2042.07551604;kWh;Lokacija-3572;Electicity
2024;2024-01-01;2054.28871746;kWh;Lokacija-1850;Electicity
2024;2024-01-01;2055.55945518;kWh;Lokacija-1325;Electicity
2024;2024-01-01;2071.16129052;kWh;Lokacija-543;Electicity
2024;2024-01-01;2073.34978326;kWh;Lokacija-4251;Electicity
2024;2024-01-01;2084.15105388;kWh;Lokacija-2799;Electicity
2024;2024-01-01;2089.51639092;kWh;Lokacija-3587;Electicity
2024;2024-01-01;2105.82419166;kWh;Lokacija-2256;Electicity
2024;2024-01-01;2127.56792598;kWh;Lokacija-1192;Electicity
2024;2024-01-01;2157.00668316;kWh;Lokacija-3601;Electicity
2024;2024-01-01;2183.55098220;kWh;Lokacija-1085;Electicity
2024;2024-01-01;2196.89372826;kWh;Lokacija-4642;Electicity
2024;2024-01-01;2208.47156082;kWh;Lokacija-2911;Electicity
2024;2024-01-01;2231.62722594;kWh;Lokacija-2347;Electicity
2024;2024-01-01;2233.88631522;kWh;Lokacija-3647;Electicity
2024;2024-01-01;2272.14963990;kWh;Lokacija-2180;Electicity
2024;2024-01-01;2279.13996927;kWh;Lokacija-2143;Thermal
2024;2024-01-01;2312.31907116;kWh;Lokacija-1357;Electicity
2024;2024-01-01;2315.28412584;kWh;Lokacija-442;Electicity
2024;2024-01-01;2324.60286912;kWh;Lokacija-3723;Electicity
2024;2024-01-01;2332.80023829;kWh;Lokacija-1508;Thermal
2024;2024-01-01;2349.52344774;kWh;Lokacija-3896;Electicity
2024;2024-01-01;2350.22941314;kWh;Lokacija-3988;Electicity
2024;2024-01-01;2360.96008722;kWh;Lokacija-3177;Electicity
2024;2024-01-01;2368.86689970;kWh;Lokacija-3811;Electicity
2024;2024-01-01;2378.53862568;kWh;Lokacija-4586;Electicity
2024;2024-01-01;2405.08292472;kWh;Lokacija-766;Electicity
2024;2024-01-01;2409.88348944;kWh;Lokacija-4050;Electicity
2024;2024-01-01;2412.77794758;kWh;Lokacija-1247;Electicity
2024;2024-01-01;2414.82524724;kWh;Lokacija-1761;Electicity
2024;2024-01-01;2431.76967486;kWh;Lokacija-20;Thermal
2024;2024-01-01;2441.58133590;kWh;Lokacija-1883;Electicity
2024;2024-01-01;2449.27635876;kWh;Lokacija-1496;Electicity
2024;2024-01-01;2493.11681010;kWh;Lokacija-4282;Electicity
2024;2024-01-01;2502.57674646;kWh;Lokacija-4692;Electicity
2024;2024-01-01;2552.34730716;kWh;Lokacija-2676;Electicity
2024;2024-01-01;2553.90043104;kWh;Lokacija-3674;Electicity
2024;2024-01-01;2560.18352310;kWh;Lokacija-3863;Electicity
2024;2024-01-01;2638.63138868;m3;Lokacija-1850;Gas
2024;2024-01-01;2704.20046470;kWh;Lokacija-3516;Electicity
2024;2024-01-01;2722.34377548;kWh;Lokacija-1938;Electicity
2024;2024-01-01;2725.80300594;kWh;Lokacija-2485;Electicity
2024;2024-01-01;2731.45072914;kWh;Lokacija-1344;Electicity
2024;2024-01-01;2767.45496454;kWh;Lokacija-3889;Electicity
2024;2024-01-01;2781.08009676;kWh;Lokacija-4811;Electicity
2024;2024-01-01;2800.70593488;kWh;Lokacija-332;Electicity
2024;2024-01-01;2817.43731486;kWh;Lokacija-3342;Electicity
2024;2024-01-01;2887.96325832;kWh;Lokacija-3119;Electicity
2024;2024-01-01;2938.79276712;kWh;Lokacija-4380;Electicity
2024;2024-01-01;2960.18351874;kWh;Lokacija-990;Electicity
2024;2024-01-01;3031.90960338;kWh;Lokacija-2444;Electicity
2024;2024-01-01;3039.53402970;kWh;Lokacija-1261;Electicity
2024;2024-01-01;3067.56085608;kWh;Lokacija-715;Electicity
2024;2024-01-01;3113.51920362;kWh;Lokacija-279;Electicity
2024;2024-01-01;3129.96819744;kWh;Lokacija-4688;Electicity
2024;2024-01-01;3155.52414492;kWh;Lokacija-1657;Electicity
2024;2024-01-01;3182.98619898;kWh;Lokacija-636;Electicity
2024;2024-01-01;3202.04726478;kWh;Lokacija-1239;Electicity
2024;2024-01-01;3208.61274300;kWh;Lokacija-3300;Electicity
2024;2024-01-01;3218.07267936;kWh;Lokacija-3929;Electicity
2024;2024-01-01;3234.09809394;kWh;Lokacija-792;Electicity
2024;2024-01-01;3245.95831266;kWh;Lokacija-888;Electicity
2024;2024-01-01;3315.70769418;kWh;Lokacija-221;Electicity
2024;2024-01-01;3317.75499384;kWh;Lokacija-1637;Electicity
2024;2024-01-01;3325.59120978;kWh;Lokacija-3310;Electicity
2024;2024-01-01;3364.63109640;kWh;Lokacija-2940;Electicity
2024;2024-01-01;3366.04302720;kWh;Lokacija-1704;Electicity
2024;2024-01-01;3396.47013594;kWh;Lokacija-1062;Electicity
2024;2024-01-01;3402.62964150;kWh;Lokacija-3851;Thermal
2024;2024-01-01;3471.30246834;kWh;Lokacija-1502;Electicity
2024;2024-01-01;3515.77828854;kWh;Lokacija-2307;Electicity
2024;2024-01-01;3521.92018752;kWh;Lokacija-2596;Electicity
2024;2024-01-01;3534.83935434;kWh;Lokacija-3289;Electicity
2024;2024-01-01;3669.11397342;kWh;Lokacija-2357;Electicity
2024;2024-01-01;3785.17468518;kWh;Lokacija-3588;Electicity
2024;2024-01-01;3851.60602932;kWh;Lokacija-3295;Electicity
2024;2024-01-01;4039.11043956;kWh;Lokacija-3870;Electicity
2024;2024-01-01;4088.24563140;kWh;Lokacija-4537;Electicity
2024;2024-01-01;4135.26292704;kWh;Lokacija-3181;Electicity
2024;2024-01-01;4306.17715038;kWh;Lokacija-4137;Electicity
2024;2024-01-01;4397.74086276;kWh;Lokacija-414;Electicity
2024;2024-01-01;4451.81781240;kWh;Lokacija-1286;Electicity
2024;2024-01-01;4600.28233602;kWh;Lokacija-4230;Electicity
2024;2024-01-01;4609.45988622;kWh;Lokacija-1338;Electicity
2024;2024-01-01;4678.64449542;kWh;Lokacija-2982;Electicity
2024;2024-01-01;4801.70566224;kWh;Lokacija-3298;Thermal
2024;2024-01-01;5213.62507554;kWh;Lokacija-348;Electicity
2024;2024-01-01;5524.39104462;kWh;Lokacija-3108;Electicity
2024;2024-01-01;5685.63354198;kWh;Lokacija-2036;Electicity
2024;2024-01-01;6028.78452930;kWh;Lokacija-134;Thermal
2024;2024-01-01;6772.32608220;kWh;Lokacija-3642;Electicity
2024;2024-01-01;7736.31825540;kWh;Lokacija-2307;Thermal
2024;2024-01-01;8351.44142500;Litara;Vozilo-1392;Diesel
2024;2024-01-01;10888.95152268;kWh;Lokacija-79;Electicity
2024;2024-01-01;11870.17283214;kWh;Lokacija-657;Electicity
2024;2024-01-01;12363.50145366;kWh;Lokacija-3974;Electicity
2024;2024-01-01;12817.29601278;kWh;Lokacija-3128;Electicity
2024;2024-01-01;12871.72594512;kWh;Lokacija-2366;Electicity
2024;2024-01-01;13321.07294271;kWh;Lokacija-682;Thermal
2024;2024-01-01;13630.35636396;kWh;Lokacija-2309;Electicity
2024;2024-01-01;14582.84488164;kWh;Lokacija-17;Electicity
2024;2024-01-01;14649.13503270;kWh;Lokacija-4324;Electicity
2024;2024-01-01;17575.36161570;kWh;Lokacija-438;Electicity
2024;2024-01-01;18051.04110222;kWh;Lokacija-1491;Electicity
2024;2024-01-01;18487.47750000;m3;Lokacija-1392;Gas
2024;2024-01-01;18526.86178182;kWh;Lokacija-4684;Electicity
2024;2024-01-01;19002.54126834;kWh;Lokacija-2607;Electicity
2024;2024-01-01;20780.44453170;kWh;Lokacija-2217;Electicity
2024;2024-01-01;23813.20129356;kWh;Lokacija-2160;Electicity
2024;2024-01-01;44271.16083054;kWh;Lokacija-1506;Electicity
2024;2024-01-01;137603.66952024;kWh;Lokacija-682;Electicity
2024;2024-01-01;174129.34980000;kWh;Lokacija-1392;Thermal
2024;2024-01-01;668549.23380000;kWh;Lokacija-1392;Electicity
2024;2024-02-01;0.35769195;m3;Lokacija-1965;Water
2024;2024-02-01;0.44708658;spremnik (1100 l);Lokacija-888;Garbage
2024;2024-02-01;0.64230705;m3;Lokacija-4461;Water
2024;2024-02-01;0.95384520;m3;Lokacija-4428;Water
2024;2024-02-01;0.96791940;spremnik (1100 l);Lokacija-4090;Garbage
2024;2024-02-01;0.98076825;m3;Lokacija-3588;Water
2024;2024-02-01;1.00384515;m3;Lokacija-4246;Water
2024;2024-02-01;1.01153745;m3;Lokacija-3870;Water
2024;2024-02-01;1.02307590;m3;Lokacija-395;Water
2024;2024-02-01;1.05549306;spremnik (1100 l);Lokacija-1508;Garbage
2024;2024-02-01;1.05549306;spremnik (1100 l);Lokacija-3170;Garbage
2024;2024-02-01;1.05549306;spremnik (1100 l);Lokacija-2319;Garbage
2024;2024-02-01;1.05549306;spremnik (1100 l);Lokacija-978;Garbage
2024;2024-02-01;1.05549306;spremnik (1100 l);Lokacija-3308;Garbage
2024;2024-02-01;1.05549306;spremnik (1100 l);Lokacija-4536;Garbage
2024;2024-02-01;1.07692200;m3;Lokacija-1061;Water
2024;2024-02-01;1.14230655;m3;Lokacija-1046;Water
2024;2024-02-01;1.14999885;m3;Lokacija-1100;Water
2024;2024-02-01;1.14999885;m3;Lokacija-3632;Water
2024;2024-02-01;1.20989925;spremnik (1100 l);Lokacija-3363;Garbage
2024;2024-02-01;1.37582829;spremnik (1100 l);Lokacija-2297;Garbage
2024;2024-02-01;1.37582829;spremnik (1100 l);Lokacija-1361;Garbage
2024;2024-02-01;1.39230630;m3;Lokacija-332;Water
2024;2024-02-01;1.48461390;m3;Lokacija-3979;Water
2024;2024-02-01;1.52307540;m3;Lokacija-22;Water
2024;2024-02-01;1.53023448;spremnik (1100 l);Lokacija-872;Garbage
2024;2024-02-01;1.63076760;m3;Lokacija-3177;Water
2024;2024-02-01;1.81139202;spremnik (1100 l);Lokacija-3896;Garbage
2024;2024-02-01;1.81139202;spremnik (1100 l);Lokacija-276;Garbage
2024;2024-02-01;1.82291487;spremnik (1100 l);Lokacija-1239;Garbage
2024;2024-02-01;1.82982858;spremnik (1100 l);Lokacija-715;Garbage
2024;2024-02-01;1.83443772;spremnik (1100 l);Lokacija-2679;Garbage
2024;2024-02-01;1.87131084;spremnik (1100 l);Lokacija-417;Garbage
2024;2024-02-01;1.88974740;spremnik (1100 l);Lokacija-1733;Garbage
2024;2024-02-01;1.89666111;spremnik (1100 l);Lokacija-1085;Garbage
2024;2024-02-01;1.89666111;spremnik (1100 l);Lokacija-3863;Garbage
2024;2024-02-01;1.89666111;spremnik (1100 l);Lokacija-3516;Garbage
2024;2024-02-01;1.90769040;m3;Lokacija-2982;Water
2024;2024-02-01;1.90769040;m3;Lokacija-3674;Water
2024;2024-02-01;1.92662052;spremnik (1100 l);Lokacija-2070;Garbage
2024;2024-02-01;1.93845960;m3;Lokacija-2679;Water
2024;2024-02-01;1.94230575;m3;Lokacija-549;Water
2024;2024-02-01;1.94999805;m3;Lokacija-3342;Water
2024;2024-02-01;1.94999805;m3;Lokacija-442;Water
